student_id,student_name,class_period,assignment_type,assignment_name,date,score,max_score,submitted
20276313,Alex Martinez,1,Lab,Arrays Lab,2026-01-21,24.9,50,True
20276313,Alex Martinez,1,Lab,Pair Programming Lab,2026-01-22,7.1,10,True
20276313,Alex Martinez,1,Lab,Loops Practice Lab,2026-01-23,6.3,10,True
20276313,Alex Martinez,1,Lab,Functions Lab,2026-01-26,32.4,50,True
20276313,Alex Martinez,1,Homework,Test Prep Homework,2026-01-27,8.2,10,True
20276313,Alex Martinez,1,Homework,Coding Challenge Homework,2026-01-28,0.0,10,False
20276313,Alex Martinez,1,Homework,Algorithms Homework,2026-01-29,30.5,50,True
20276313,Alex Martinez,1,Homework,Functions Homework,2026-01-30,44.1,50,True
20276313,Alex Martinez,1,Homework,Arrays Homework,2026-02-02,37.2,50,True
20276313,Alex Martinez,1,Homework,Debugging Homework,2026-02-03,42.3,50,True
20276313,Alex Martinez,1,Homework,Loops Homework,2026-02-04,5.0,10,True
20276313,Alex Martinez,1,Homework,Variables Homework,2026-02-05,8.6,10,True
20276313,Alex Martinez,1,Homework,Conditionals Homework,2026-02-06,7.1,10,True
20276313,Alex Martinez,1,Homework,Review Homework,2026-02-09,27.1,50,True
20271525,Alex Miller,3,Project,Final Game Project,2026-01-05,99.3,100,True
20271525,Alex Miller,3,Project,Digital Pet Project,2026-01-06,65.5,100,True
20271525,Alex Miller,3,Project,Website Portfolio Project,2026-01-07,73.6,100,True
20271525,Alex Miller,3,Quiz,Objects Quiz,2026-01-08,7.1,10,True
20271525,Alex Miller,3,Quiz,Variables Quiz,2026-01-09,31.3,50,True
20271525,Alex Miller,3,Quiz,Debugging Quiz,2026-01-12,5.8,10,True
20271525,Alex Miller,3,Quiz,Algorithms Quiz,2026-01-13,0.0,50,False
20271525,Alex Miller,3,Quiz,Arrays Quiz,2026-01-14,7.1,10,True
20271525,Alex Miller,3,Lab,Functions Lab,2026-01-15,8.5,10,True
20271525,Alex Miller,3,Lab,Debugging Lab,2026-01-16,6.8,10,True
20271525,Alex Miller,3,Lab,Loops Practice Lab,2026-01-19,28.1,50,True
20271525,Alex Miller,3,Lab,AP Exam Practice Lab,2026-01-20,8.8,10,True
20271525,Alex Miller,3,Lab,Algorithm Practice Lab,2026-01-21,6.5,10,True
20271525,Alex Miller,3,Lab,Pair Programming Lab,2026-01-22,5.9,10,True
20271525,Alex Miller,3,Lab,Arrays Lab,2026-01-23,48.4,50,True
20271525,Alex Miller,3,Lab,File I/O Lab,2026-01-26,32.2,50,True
20271525,Alex Miller,3,Homework,Practice Problems Homework,2026-01-27,31.1,50,True
20271525,Alex Miller,3,Homework,Algorithms Homework,2026-01-28,23.0,50,True
20271525,Alex Miller,3,Homework,Review Homework,2026-01-29,33.1,50,True
20271525,Alex Miller,3,Homework,Debugging Homework,2026-01-30,8.3,10,True
20271525,Alex Miller,3,Homework,Variables Homework,2026-02-02,43.5,50,True
20271525,Alex Miller,3,Homework,Functions Homework,2026-02-03,43.1,50,True
20271525,Alex Miller,3,Homework,Coding Challenge Homework,2026-02-04,36.6,50,True
20271525,Alex Miller,3,Homework,Arrays Homework,2026-02-05,48.2,50,True
20271525,Alex Miller,3,Homework,Loops Homework,2026-02-06,4.3,10,True
20271525,Alex Miller,3,Homework,Test Prep Homework,2026-02-09,4.1,10,True
20295386,Alex Mitchell,1,Project,Digital Pet Project,2026-01-05,92.4,100,True
20295386,Alex Mitchell,1,Project,Mobile App Prototype Project,2026-01-06,91.6,100,True
20295386,Alex Mitchell,1,Project,AI Chatbot Project,2026-01-07,73.2,100,True
20295386,Alex Mitchell,1,Quiz,Variables Quiz,2026-01-08,8.2,10,True
20295386,Alex Mitchell,1,Quiz,Debugging Quiz,2026-01-09,8.8,10,True
20295386,Alex Mitchell,1,Quiz,Arrays Quiz,2026-01-12,28.4,50,True
20295386,Alex Mitchell,1,Quiz,Objects Quiz,2026-01-13,0.0,10,False
20295386,Alex Mitchell,1,Quiz,Functions Quiz,2026-01-14,26.0,50,True
20295386,Alex Mitchell,1,Lab,Pair Programming Lab,2026-01-15,42.4,50,True
20295386,Alex Mitchell,1,Lab,Arrays Lab,2026-01-16,8.5,10,True
20295386,Alex Mitchell,1,Lab,Intro to Python Lab,2026-01-19,8.8,10,True
20295386,Alex Mitchell,1,Lab,Debugging Lab,2026-01-20,24.6,50,True
20295386,Alex Mitchell,1,Lab,Functions Lab,2026-01-21,49.4,50,True
20295386,Alex Mitchell,1,Lab,Data Structures Lab,2026-01-22,48.2,50,True
20295386,Alex Mitchell,1,Lab,AP Exam Practice Lab,2026-01-23,8.5,10,True
20295386,Alex Mitchell,1,Lab,File I/O Lab,2026-01-26,7.3,10,True
20295386,Alex Mitchell,1,Homework,Loops Homework,2026-01-27,7.2,10,True
20295386,Alex Mitchell,1,Homework,Debugging Homework,2026-01-28,7.2,10,True
20295386,Alex Mitchell,1,Homework,Algorithms Homework,2026-01-29,8.6,10,True
20295386,Alex Mitchell,1,Homework,Functions Homework,2026-01-30,9.2,10,True
20295386,Alex Mitchell,1,Homework,Coding Challenge Homework,2026-02-02,7.9,10,True
20295386,Alex Mitchell,1,Homework,Arrays Homework,2026-02-03,6.7,10,True
20295386,Alex Mitchell,1,Homework,Test Prep Homework,2026-02-04,7.4,10,True
20295386,Alex Mitchell,1,Homework,Conditionals Homework,2026-02-05,32.7,50,True
20295386,Alex Mitchell,1,Homework,Practice Problems Homework,2026-02-06,7.2,10,True
20295386,Alex Mitchell,1,Homework,Variables Homework,2026-02-09,0.0,50,False
20276155,Alex Moore,2,Project,AI Chatbot Project,2026-01-05,95.3,100,True
20276155,Alex Moore,2,Project,Mobile App Prototype Project,2026-01-06,0.0,100,False
20276155,Alex Moore,2,Project,Digital Pet Project,2026-01-07,85.3,100,True
20276155,Alex Moore,2,Quiz,Functions Quiz,2026-01-08,8.7,10,True
20276155,Alex Moore,2,Quiz,Algorithms Quiz,2026-01-09,4.8,10,True
20276155,Alex Moore,2,Quiz,Debugging Quiz,2026-01-12,6.0,10,True
20276155,Alex Moore,2,Quiz,Conditionals Quiz,2026-01-13,8.2,10,True
20276155,Alex Moore,2,Quiz,Variables Quiz,2026-01-14,47.1,50,True
20276155,Alex Moore,2,Lab,Intro to Python Lab,2026-01-15,37.5,50,True
20276155,Alex Moore,2,Lab,Arrays Lab,2026-01-16,0.0,50,False
20276155,Alex Moore,2,Lab,Data Structures Lab,2026-01-19,38.5,50,True
20276155,Alex Moore,2,Lab,Algorithm Practice Lab,2026-01-20,37.2,50,True
20276155,Alex Moore,2,Lab,Loops Practice Lab,2026-01-21,31.8,50,True
20276155,Alex Moore,2,Lab,Debugging Lab,2026-01-22,6.7,10,True
20276155,Alex Moore,2,Lab,Pair Programming Lab,2026-01-23,21.0,50,True
20276155,Alex Moore,2,Lab,AP Exam Practice Lab,2026-01-26,32.8,50,True
20276155,Alex Moore,2,Homework,Practice Problems Homework,2026-01-27,4.0,10,True
20276155,Alex Moore,2,Homework,Review Homework,2026-01-28,7.5,10,True
20276155,Alex Moore,2,Homework,Variables Homework,2026-01-29,8.1,10,True
20276155,Alex Moore,2,Homework,Conditionals Homework,2026-01-30,4.8,10,True
20276155,Alex Moore,2,Homework,Coding Challenge Homework,2026-02-02,39.3,50,True
20276155,Alex Moore,2,Homework,Functions Homework,2026-02-03,7.2,10,True
20276155,Alex Moore,2,Homework,Test Prep Homework,2026-02-04,32.3,50,True
20276155,Alex Moore,2,Homework,Algorithms Homework,2026-02-05,6.3,10,True
20276155,Alex Moore,2,Homework,Loops Homework,2026-02-06,0.0,10,False
20276155,Alex Moore,2,Homework,Arrays Homework,2026-02-09,0.0,10,False
20297482,Alex Morgan,6,Project,Mobile App Prototype Project,2026-01-05,73.1,100,True
20297482,Alex Morgan,6,Project,Website Portfolio Project,2026-01-06,56.6,100,True
20297482,Alex Morgan,6,Project,Data Visualization Project,2026-01-07,50.7,100,True
20297482,Alex Morgan,6,Quiz,Debugging Quiz,2026-01-08,4.9,10,True
20297482,Alex Morgan,6,Quiz,Functions Quiz,2026-01-09,24.6,50,True
20297482,Alex Morgan,6,Quiz,Arrays Quiz,2026-01-12,39.5,50,True
20297482,Alex Morgan,6,Quiz,Conditionals Quiz,2026-01-13,7.3,10,True
20297482,Alex Morgan,6,Quiz,Variables Quiz,2026-01-14,8.3,10,True
20297482,Alex Morgan,6,Lab,Loops Practice Lab,2026-01-15,30.3,50,True
20297482,Alex Morgan,6,Lab,Pair Programming Lab,2026-01-16,8.8,10,True
20297482,Alex Morgan,6,Lab,Debugging Lab,2026-01-19,34.2,50,True
20297482,Alex Morgan,6,Lab,File I/O Lab,2026-01-20,8.7,10,True
20297482,Alex Morgan,6,Lab,Algorithm Practice Lab,2026-01-21,41.1,50,True
20297482,Alex Morgan,6,Lab,Data Structures Lab,2026-01-22,49.6,50,True
20297482,Alex Morgan,6,Lab,Functions Lab,2026-01-23,32.4,50,True
20297482,Alex Morgan,6,Lab,AP Exam Practice Lab,2026-01-26,8.3,10,True
20297482,Alex Morgan,6,Homework,Arrays Homework,2026-01-27,28.7,50,True
20297482,Alex Morgan,6,Homework,Functions Homework,2026-01-28,30.6,50,True
20297482,Alex Morgan,6,Homework,Review Homework,2026-01-29,37.3,50,True
20297482,Alex Morgan,6,Homework,Practice Problems Homework,2026-01-30,32.1,50,True
20297482,Alex Morgan,6,Homework,Coding Challenge Homework,2026-02-02,7.6,10,True
20297482,Alex Morgan,6,Homework,Test Prep Homework,2026-02-03,8.1,10,True
20297482,Alex Morgan,6,Homework,Variables Homework,2026-02-04,42.5,50,True
20297482,Alex Morgan,6,Homework,Loops Homework,2026-02-05,4.7,10,True
20297482,Alex Morgan,6,Homework,Debugging Homework,2026-02-06,8.6,10,True
20297482,Alex Morgan,6,Homework,Conditionals Homework,2026-02-09,37.0,50,True
20293340,Alex Murphy,3,Project,AI Chatbot Project,2026-01-05,73.6,100,True
20293340,Alex Murphy,3,Project,Final Game Project,2026-01-06,64.3,100,True
20293340,Alex Murphy,3,Project,Mobile App Prototype Project,2026-01-07,83.2,100,True
20293340,Alex Murphy,3,Quiz,Functions Quiz,2026-01-08,36.6,50,True
20293340,Alex Murphy,3,Quiz,Debugging Quiz,2026-01-09,7.5,10,True
20293340,Alex Murphy,3,Quiz,Variables Quiz,2026-01-12,32.2,50,True
20293340,Alex Murphy,3,Quiz,Loops Quiz,2026-01-13,41.3,50,True
20293340,Alex Murphy,3,Quiz,Conditionals Quiz,2026-01-14,7.8,10,True
20293340,Alex Murphy,3,Lab,AP Exam Practice Lab,2026-01-15,38.8,50,True
20293340,Alex Murphy,3,Lab,Data Structures Lab,2026-01-16,8.3,10,True
20293340,Alex Murphy,3,Lab,Pair Programming Lab,2026-01-19,36.8,50,True
20293340,Alex Murphy,3,Lab,Loops Practice Lab,2026-01-20,27.1,50,True
20293340,Alex Murphy,3,Lab,Algorithm Practice Lab,2026-01-21,40.1,50,True
20293340,Alex Murphy,3,Lab,File I/O Lab,2026-01-22,5.3,10,True
20293340,Alex Murphy,3,Lab,Arrays Lab,2026-01-23,8.1,10,True
20293340,Alex Murphy,3,Lab,Intro to Python Lab,2026-01-26,47.0,50,True
20293340,Alex Murphy,3,Homework,Loops Homework,2026-01-27,7.1,10,True
20293340,Alex Murphy,3,Homework,Algorithms Homework,2026-01-28,41.3,50,True
20293340,Alex Murphy,3,Homework,Practice Problems Homework,2026-01-29,6.0,10,True
20293340,Alex Murphy,3,Homework,Test Prep Homework,2026-01-30,42.1,50,True
20293340,Alex Murphy,3,Homework,Review Homework,2026-02-02,49.7,50,True
20293340,Alex Murphy,3,Homework,Debugging Homework,2026-02-03,7.7,10,True
20293340,Alex Murphy,3,Homework,Arrays Homework,2026-02-04,36.4,50,True
20293340,Alex Murphy,3,Homework,Coding Challenge Homework,2026-02-05,40.4,50,True
20293340,Alex Murphy,3,Homework,Conditionals Homework,2026-02-06,41.4,50,True
20293340,Alex Murphy,3,Homework,Functions Homework,2026-02-09,6.1,10,True
20275040,Alex Nguyen,6,Project,Data Visualization Project,2026-01-05,86.9,100,True
20275040,Alex Nguyen,6,Project,Website Portfolio Project,2026-01-06,67.3,100,True
20275040,Alex Nguyen,6,Project,AI Chatbot Project,2026-01-07,91.4,100,True
20275040,Alex Nguyen,6,Quiz,Variables Quiz,2026-01-08,7.2,10,True
20275040,Alex Nguyen,6,Quiz,Objects Quiz,2026-01-09,45.2,50,True
20275040,Alex Nguyen,6,Quiz,Functions Quiz,2026-01-12,9.3,10,True
20275040,Alex Nguyen,6,Quiz,Debugging Quiz,2026-01-13,40.7,50,True
20275040,Alex Nguyen,6,Quiz,Loops Quiz,2026-01-14,38.5,50,True
20275040,Alex Nguyen,6,Lab,Intro to Python Lab,2026-01-15,0.0,50,False
20275040,Alex Nguyen,6,Lab,Data Structures Lab,2026-01-16,45.4,50,True
20275040,Alex Nguyen,6,Lab,Debugging Lab,2026-01-19,6.1,10,True
20275040,Alex Nguyen,6,Lab,Algorithm Practice Lab,2026-01-20,22.4,50,True
20275040,Alex Nguyen,6,Lab,Loops Practice Lab,2026-01-21,48.8,50,True
20275040,Alex Nguyen,6,Lab,Pair Programming Lab,2026-01-22,4.5,10,True
20275040,Alex Nguyen,6,Lab,Functions Lab,2026-01-23,6.1,10,True
20275040,Alex Nguyen,6,Lab,AP Exam Practice Lab,2026-01-26,6.3,10,True
20275040,Alex Nguyen,6,Homework,Algorithms Homework,2026-01-27,33.4,50,True
20275040,Alex Nguyen,6,Homework,Coding Challenge Homework,2026-01-28,7.2,10,True
20275040,Alex Nguyen,6,Homework,Test Prep Homework,2026-01-29,8.1,10,True
20275040,Alex Nguyen,6,Homework,Review Homework,2026-01-30,41.2,50,True
20275040,Alex Nguyen,6,Homework,Conditionals Homework,2026-02-02,8.9,10,True
20275040,Alex Nguyen,6,Homework,Practice Problems Homework,2026-02-03,43.5,50,True
20275040,Alex Nguyen,6,Homework,Functions Homework,2026-02-04,9.6,10,True
20275040,Alex Nguyen,6,Homework,Arrays Homework,2026-02-05,7.6,10,True
20275040,Alex Nguyen,6,Homework,Variables Homework,2026-02-06,8.9,10,True
20275040,Alex Nguyen,6,Homework,Debugging Homework,2026-02-09,35.9,50,True
20288019,Alex Parker,5,Project,Student Dashboard Project,2026-01-05,64.6,100,True
20288019,Alex Parker,5,Project,Website Portfolio Project,2026-01-06,73.3,100,True
20288019,Alex Parker,5,Project,Data Visualization Project,2026-01-07,99.7,100,True
20288019,Alex Parker,5,Quiz,Loops Quiz,2026-01-08,33.4,50,True
20288019,Alex Parker,5,Quiz,Algorithms Quiz,2026-01-09,8.6,10,True
20288019,Alex Parker,5,Quiz,Variables Quiz,2026-01-12,6.0,10,True
20288019,Alex Parker,5,Quiz,Functions Quiz,2026-01-13,9.1,10,True
20288019,Alex Parker,5,Quiz,Arrays Quiz,2026-01-14,7.8,10,True
20288019,Alex Parker,5,Lab,AP Exam Practice Lab,2026-01-15,31.2,50,True
20288019,Alex Parker,5,Lab,Debugging Lab,2026-01-16,30.1,50,True
20288019,Alex Parker,5,Lab,Algorithm Practice Lab,2026-01-19,5.6,10,True
20288019,Alex Parker,5,Lab,Loops Practice Lab,2026-01-20,47.8,50,True
20288019,Alex Parker,5,Lab,Pair Programming Lab,2026-01-21,30.3,50,True
20288019,Alex Parker,5,Lab,Data Structures Lab,2026-01-22,33.8,50,True
20288019,Alex Parker,5,Lab,Functions Lab,2026-01-23,0.0,10,False
20288019,Alex Parker,5,Lab,File I/O Lab,2026-01-26,8.3,10,True
20288019,Alex Parker,5,Homework,Practice Problems Homework,2026-01-27,8.6,10,True
20288019,Alex Parker,5,Homework,Arrays Homework,2026-01-28,7.7,10,True
20288019,Alex Parker,5,Homework,Coding Challenge Homework,2026-01-29,31.9,50,True
20288019,Alex Parker,5,Homework,Loops Homework,2026-01-30,8.4,10,True
20288019,Alex Parker,5,Homework,Variables Homework,2026-02-02,37.7,50,True
20288019,Alex Parker,5,Homework,Review Homework,2026-02-03,0.0,50,False
20288019,Alex Parker,5,Homework,Conditionals Homework,2026-02-04,37.8,50,True
20288019,Alex Parker,5,Homework,Functions Homework,2026-02-05,36.0,50,True
20288019,Alex Parker,5,Homework,Debugging Homework,2026-02-06,39.3,50,True
20288019,Alex Parker,5,Homework,Test Prep Homework,2026-02-09,5.1,10,True
20296930,Alex Perez,2,Project,AI Chatbot Project,2026-01-05,67.1,100,True
20296930,Alex Perez,2,Project,Final Game Project,2026-01-06,53.4,100,True
20296930,Alex Perez,2,Project,Data Visualization Project,2026-01-07,86.6,100,True
20296930,Alex Perez,2,Quiz,Variables Quiz,2026-01-08,48.9,50,True
20296930,Alex Perez,2,Quiz,Loops Quiz,2026-01-09,39.2,50,True
20296930,Alex Perez,2,Quiz,Conditionals Quiz,2026-01-12,8.6,10,True
20296930,Alex Perez,2,Quiz,Objects Quiz,2026-01-13,7.0,10,True
20296930,Alex Perez,2,Quiz,Debugging Quiz,2026-01-14,7.3,10,True
20296930,Alex Perez,2,Lab,Intro to Python Lab,2026-01-15,6.9,10,True
20296930,Alex Perez,2,Lab,Debugging Lab,2026-01-16,35.4,50,True
20296930,Alex Perez,2,Lab,Functions Lab,2026-01-19,40.6,50,True
20296930,Alex Perez,2,Lab,Pair Programming Lab,2026-01-20,6.5,10,True
20296930,Alex Perez,2,Lab,Data Structures Lab,2026-01-21,38.5,50,True
20296930,Alex Perez,2,Lab,Arrays Lab,2026-01-22,7.2,10,True
20296930,Alex Perez,2,Lab,Algorithm Practice Lab,2026-01-23,42.8,50,True
20296930,Alex Perez,2,Lab,File I/O Lab,2026-01-26,8.4,10,True
20296930,Alex Perez,2,Homework,Loops Homework,2026-01-27,7.3,10,True
20296930,Alex Perez,2,Homework,Arrays Homework,2026-01-28,7.0,10,True
20296930,Alex Perez,2,Homework,Debugging Homework,2026-01-29,43.7,50,True
20296930,Alex Perez,2,Homework,Functions Homework,2026-01-30,39.2,50,True
20296930,Alex Perez,2,Homework,Conditionals Homework,2026-02-02,8.7,10,True
20296930,Alex Perez,2,Homework,Test Prep Homework,2026-02-03,9.9,10,True
20296930,Alex Perez,2,Homework,Coding Challenge Homework,2026-02-04,6.0,10,True
20296930,Alex Perez,2,Homework,Variables Homework,2026-02-05,7.3,10,True
20296930,Alex Perez,2,Homework,Review Homework,2026-02-06,7.2,10,True
20296930,Alex Perez,2,Homework,Algorithms Homework,2026-02-09,26.6,50,True
20279348,Alex Peterson,4,Project,Student Dashboard Project,2026-01-05,70.8,100,True
20279348,Alex Peterson,4,Project,Digital Pet Project,2026-01-06,78.3,100,True
20279348,Alex Peterson,4,Project,Website Portfolio Project,2026-01-07,45.8,100,True
20279348,Alex Peterson,4,Quiz,Variables Quiz,2026-01-08,41.6,50,True
20279348,Alex Peterson,4,Quiz,Loops Quiz,2026-01-09,44.5,50,True
20279348,Alex Peterson,4,Quiz,Conditionals Quiz,2026-01-12,39.0,50,True
20279348,Alex Peterson,4,Quiz,Algorithms Quiz,2026-01-13,0.0,10,False
20279348,Alex Peterson,4,Quiz,Debugging Quiz,2026-01-14,41.8,50,True
20279348,Alex Peterson,4,Lab,Arrays Lab,2026-01-15,8.9,10,True
20279348,Alex Peterson,4,Lab,Debugging Lab,2026-01-16,7.4,10,True
20279348,Alex Peterson,4,Lab,Intro to Python Lab,2026-01-19,0.0,50,False
20279348,Alex Peterson,4,Lab,Pair Programming Lab,2026-01-20,48.3,50,True
20279348,Alex Peterson,4,Lab,File I/O Lab,2026-01-21,8.6,10,True
20279348,Alex Peterson,4,Lab,Algorithm Practice Lab,2026-01-22,5.5,10,True
20279348,Alex Peterson,4,Lab,AP Exam Practice Lab,2026-01-23,7.9,10,True
20279348,Alex Peterson,4,Lab,Loops Practice Lab,2026-01-26,6.1,10,True
20279348,Alex Peterson,4,Homework,Test Prep Homework,2026-01-27,4.8,10,True
20279348,Alex Peterson,4,Homework,Arrays Homework,2026-01-28,33.7,50,True
20279348,Alex Peterson,4,Homework,Debugging Homework,2026-01-29,40.6,50,True
20279348,Alex Peterson,4,Homework,Conditionals Homework,2026-01-30,7.2,10,True
20279348,Alex Peterson,4,Homework,Variables Homework,2026-02-02,8.0,10,True
20279348,Alex Peterson,4,Homework,Loops Homework,2026-02-03,7.5,10,True
20279348,Alex Peterson,4,Homework,Functions Homework,2026-02-04,43.8,50,True
20279348,Alex Peterson,4,Homework,Practice Problems Homework,2026-02-05,41.0,50,True
20279348,Alex Peterson,4,Homework,Review Homework,2026-02-06,46.3,50,True
20279348,Alex Peterson,4,Homework,Algorithms Homework,2026-02-09,30.9,50,True
20261771,Alex Phillips,1,Project,Final Game Project,2026-01-05,0.0,100,False
20261771,Alex Phillips,1,Project,Digital Pet Project,2026-01-06,75.7,100,True
20261771,Alex Phillips,1,Project,Mobile App Prototype Project,2026-01-07,78.0,100,True
20261771,Alex Phillips,1,Quiz,Algorithms Quiz,2026-01-08,37.8,50,True
20261771,Alex Phillips,1,Quiz,Debugging Quiz,2026-01-09,4.9,10,True
20261771,Alex Phillips,1,Quiz,Arrays Quiz,2026-01-12,35.8,50,True
20261771,Alex Phillips,1,Quiz,Functions Quiz,2026-01-13,8.0,10,True
20261771,Alex Phillips,1,Quiz,Loops Quiz,2026-01-14,30.9,50,True
20261771,Alex Phillips,1,Lab,Algorithm Practice Lab,2026-01-15,42.9,50,True
20261771,Alex Phillips,1,Lab,Arrays Lab,2026-01-16,9.1,10,True
20261771,Alex Phillips,1,Lab,Data Structures Lab,2026-01-19,48.5,50,True
20261771,Alex Phillips,1,Lab,AP Exam Practice Lab,2026-01-20,8.7,10,True
20261771,Alex Phillips,1,Lab,Intro to Python Lab,2026-01-21,30.7,50,True
20261771,Alex Phillips,1,Lab,Debugging Lab,2026-01-22,6.4,10,True
20261771,Alex Phillips,1,Lab,Pair Programming Lab,2026-01-23,22.7,50,True
20261771,Alex Phillips,1,Lab,Functions Lab,2026-01-26,9.2,10,True
20261771,Alex Phillips,1,Homework,Debugging Homework,2026-01-27,37.2,50,True
20261771,Alex Phillips,1,Homework,Algorithms Homework,2026-01-28,7.2,10,True
20261771,Alex Phillips,1,Homework,Coding Challenge Homework,2026-01-29,37.7,50,True
20261771,Alex Phillips,1,Homework,Variables Homework,2026-01-30,7.6,10,True
20261771,Alex Phillips,1,Homework,Arrays Homework,2026-02-02,9.7,10,True
20261771,Alex Phillips,1,Homework,Practice Problems Homework,2026-02-03,9.6,10,True
20261771,Alex Phillips,1,Homework,Functions Homework,2026-02-04,45.5,50,True
20261771,Alex Phillips,1,Homework,Review Homework,2026-02-05,8.6,10,True
20261771,Alex Phillips,1,Homework,Test Prep Homework,2026-02-06,0.0,10,False
20261771,Alex Phillips,1,Homework,Loops Homework,2026-02-09,0.0,50,False
20273621,Alex Powell,6,Project,Digital Pet Project,2026-01-05,84.7,100,True
20273621,Alex Powell,6,Project,Data Visualization Project,2026-01-06,0.0,100,False
20273621,Alex Powell,6,Project,Student Dashboard Project,2026-01-07,74.4,100,True
20273621,Alex Powell,6,Quiz,Objects Quiz,2026-01-08,8.3,10,True
20273621,Alex Powell,6,Quiz,Functions Quiz,2026-01-09,9.6,10,True
20273621,Alex Powell,6,Quiz,Variables Quiz,2026-01-12,8.6,10,True
20273621,Alex Powell,6,Quiz,Debugging Quiz,2026-01-13,42.5,50,True
20273621,Alex Powell,6,Quiz,Algorithms Quiz,2026-01-14,8.3,10,True
20273621,Alex Powell,6,Lab,Debugging Lab,2026-01-15,7.3,10,True
20273621,Alex Powell,6,Lab,Algorithm Practice Lab,2026-01-16,8.4,10,True
20273621,Alex Powell,6,Lab,Functions Lab,2026-01-19,8.8,10,True
20273621,Alex Powell,6,Lab,Intro to Python Lab,2026-01-20,0.0,50,False
20273621,Alex Powell,6,Lab,File I/O Lab,2026-01-21,7.6,10,True
20273621,Alex Powell,6,Lab,AP Exam Practice Lab,2026-01-22,34.2,50,True
20273621,Alex Powell,6,Lab,Pair Programming Lab,2026-01-23,8.7,10,True
20273621,Alex Powell,6,Lab,Arrays Lab,2026-01-26,47.9,50,True
20273621,Alex Powell,6,Homework,Algorithms Homework,2026-01-27,23.4,50,True
20273621,Alex Powell,6,Homework,Coding Challenge Homework,2026-01-28,10.0,10,True
20273621,Alex Powell,6,Homework,Functions Homework,2026-01-29,8.5,10,True
20273621,Alex Powell,6,Homework,Review Homework,2026-01-30,40.1,50,True
20273621,Alex Powell,6,Homework,Arrays Homework,2026-02-02,23.5,50,True
20273621,Alex Powell,6,Homework,Variables Homework,2026-02-03,40.5,50,True
20273621,Alex Powell,6,Homework,Debugging Homework,2026-02-04,4.8,10,True
20273621,Alex Powell,6,Homework,Test Prep Homework,2026-02-05,4.3,10,True
20273621,Alex Powell,6,Homework,Conditionals Homework,2026-02-06,0.0,50,False
20273621,Alex Powell,6,Homework,Loops Homework,2026-02-09,49.4,50,True
20292040,Alex Reed,4,Project,Mobile App Prototype Project,2026-01-05,77.0,100,True
20292040,Alex Reed,4,Project,AI Chatbot Project,2026-01-06,81.0,100,True
20292040,Alex Reed,4,Project,Final Game Project,2026-01-07,82.9,100,True
20292040,Alex Reed,4,Quiz,Functions Quiz,2026-01-08,0.0,10,False
20292040,Alex Reed,4,Quiz,Objects Quiz,2026-01-09,41.4,50,True
20292040,Alex Reed,4,Quiz,Variables Quiz,2026-01-12,45.1,50,True
20292040,Alex Reed,4,Quiz,Algorithms Quiz,2026-01-13,9.4,10,True
20292040,Alex Reed,4,Quiz,Arrays Quiz,2026-01-14,5.2,10,True
20292040,Alex Reed,4,Lab,AP Exam Practice Lab,2026-01-15,43.7,50,True
20292040,Alex Reed,4,Lab,Loops Practice Lab,2026-01-16,0.0,10,False
20292040,Alex Reed,4,Lab,Intro to Python Lab,2026-01-19,49.0,50,True
20292040,Alex Reed,4,Lab,Functions Lab,2026-01-20,42.9,50,True
20292040,Alex Reed,4,Lab,Algorithm Practice Lab,2026-01-21,21.4,50,True
20292040,Alex Reed,4,Lab,Debugging Lab,2026-01-22,0.0,50,False
20292040,Alex Reed,4,Lab,File I/O Lab,2026-01-23,23.1,50,True
20292040,Alex Reed,4,Lab,Pair Programming Lab,2026-01-26,47.4,50,True
20292040,Alex Reed,4,Homework,Practice Problems Homework,2026-01-27,31.3,50,True
20292040,Alex Reed,4,Homework,Variables Homework,2026-01-28,45.5,50,True
20292040,Alex Reed,4,Homework,Conditionals Homework,2026-01-29,7.7,10,True
20292040,Alex Reed,4,Homework,Arrays Homework,2026-01-30,37.8,50,True
20292040,Alex Reed,4,Homework,Review Homework,2026-02-02,0.0,10,False
20292040,Alex Reed,4,Homework,Test Prep Homework,2026-02-03,43.1,50,True
20292040,Alex Reed,4,Homework,Loops Homework,2026-02-04,38.5,50,True
20292040,Alex Reed,4,Homework,Coding Challenge Homework,2026-02-05,6.7,10,True
20292040,Alex Reed,4,Homework,Functions Homework,2026-02-06,36.5,50,True
20292040,Alex Reed,4,Homework,Algorithms Homework,2026-02-09,8.9,10,True
20298668,Alex Rivera,5,Project,Digital Pet Project,2026-01-05,58.8,100,True
20298668,Alex Rivera,5,Project,AI Chatbot Project,2026-01-06,77.6,100,True
20298668,Alex Rivera,5,Project,Mobile App Prototype Project,2026-01-07,58.4,100,True
20298668,Alex Rivera,5,Quiz,Debugging Quiz,2026-01-08,6.3,10,True
20298668,Alex Rivera,5,Quiz,Loops Quiz,2026-01-09,43.2,50,True
20298668,Alex Rivera,5,Quiz,Functions Quiz,2026-01-12,31.8,50,True
20298668,Alex Rivera,5,Quiz,Variables Quiz,2026-01-13,32.1,50,True
20298668,Alex Rivera,5,Quiz,Arrays Quiz,2026-01-14,6.3,10,True
20298668,Alex Rivera,5,Lab,Arrays Lab,2026-01-15,26.4,50,True
